X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
-0.6723781200209029,-0.5296158164369883,-1.3698934833717322,-0.309565198510296,-0.8005311576711814,-0.4187043197541005,-0.17930791407617902,0.47318875115578646,-0.026913277671449465,-0.5896943175918673,1.1473989977639802,0.3213398183363712,0.741182556865993,0.003546988816253432,-1.8090899023830738,0.46305947889144167,-1.055531279763856,0.9095058327317822,0.7775454699643826,1.0803717662986998,0.0271876057612147,-0.687170977907656,0.05538889428303213,0.42620506929939195,-0.8444908793207874,-0.5572035999866319,1.3796637288083275,0.18749431988216203,-0.8111730452629687,-0.35320425522496973,-0.7260316357248674,0.7308089444335194,-0.040731188172333246,-0.5665500186798752,-0.590990793899682,-0.18113338445840904,-0.2989352420417565,-1.0008911309249189,0.45417405085171536,0.7764052326557399,-1.7566116217229488,-0.7734323450216721,-0.8097971414258379,-0.2719358443552998,-0.9253845412729735,1.0012956434977278,-0.8669830904004974,-0.9327876462788758,-1.4151408792729627,1.1021103994555854,-5.193937451745591
0.8121273007030818,1.4160223320864973,0.7554591338856647,0.48134716206131595,0.26614866961953976,-0.32540767152283956,0.5280915126953925,0.791188000823777,-0.2133669105624213,0.6158800475136568,-0.1730739530664699,0.3635483768430369,-0.6359317742921307,-0.12054333670536177,-1.4632125186912626,-0.3328184556294494,1.4622586881486026,-0.6258538396558775,0.32542872660836064,0.3412742578517395,0.36933107705996676,-0.76537740464622,1.333115952405897,1.236241096304411,-0.12689225016087577,-1.7884769919151193,-0.28924619514572986,-2.360682009585835,-0.11953731965832029,1.4945569253298612,-1.3649230397198464,0.8649085464617973,-2.5655944563595003,-0.8260952225712335,1.5686885366210548,0.8858952216031964,1.213768392068663,-0.5100499000913077,0.47471278562841224,0.8087534943347909,0.5869766122876858,0.10867668394921144,-0.1312633752273438,-0.7028812057215714,-2.2000305201608295,1.9120880414575427,-0.5769488752300319,0.12373775344124978,-0.7108728252426454,0.859039929516145,4.3818561139992225
-2.2469079491425985,-2.6403348951728036,-2.662803761287358,-1.8372336176045625,-1.9572664683193635,-2.9963059060451114,-1.8036773984052559,-1.6824489340266526,-2.4707632416916545,-1.4780352160179062,-0.37865799904474445,-0.3226129616685714,-0.11428717928462208,-0.27869947745110285,-0.5919755503079627,-0.21983991199697445,-0.004944724820762005,-0.5433901520273751,0.825166591405817,-0.5545100227440243,0.3241934208019312,-1.2853921745313435,0.5745647316963778,-0.7870736865384597,-0.7528550604973888,0.36453082550897875,-0.07677550784698026,-0.15762558962020176,0.8622338564645186,0.9740655231085475,-1.5051086632070754,-0.6804827538226088,2.1701311941172663,-0.24829839645846163,-1.2526797914621124,-1.5943497539987819,1.3435806733883364,-1.619752182063839,-1.0855101119344697,0.7038561919150653,0.9426188924346887,0.6762600476159445,-0.48022935949001794,0.2541132665387514,-1.824554164340956,-0.09496398343415106,0.6177415952200093,0.084942982145915,-1.421879515859369,0.36787469935354333,-19.282281084485216
-0.8636485843064873,-1.1186089623822837,-1.7415944203185119,-0.20223794445295767,-0.9878090725354058,-0.7344319854445169,-0.8163839374944201,-0.4444984821398723,-0.8496511360900907,-0.4336692034649497,-0.545789496873926,0.1712015273421128,-2.368007094115955,0.03878627466055322,-0.9010770390267155,0.33445376715400466,-0.34878123077679196,-0.6718823035730574,-1.6114807865299332,-0.26751017112588193,1.3991445677237802,-1.114235102361401,0.5427600056331597,-1.2064581011660462,0.8600304408535929,-0.5870770601789603,0.2660795510327748,1.5825608389653958,-0.9971298915712128,-1.1930689082425434,-1.170654514335449,1.8128975610074307,0.23045306841758925,0.5682837373111542,1.2939663776976613,1.3548809271007092,0.6373634640961042,-0.36792310249851606,-1.3535479188201767,-0.3340373365977248,0.8147143006092042,-0.2120060998148805,0.2714067374668085,-1.5132858043065303,1.0635273008998696,-0.4015556763010936,0.009919537081668543,0.09827249505803529,0.4940280314472642,-2.122819927428049,-8.485390339686013
-2.3247763002658868,-2.50018960963679,-2.607971180018281,-1.4918862119979512,-1.7264920624988713,-2.04289930268786,-1.0446652558320237,-1.0527821525875232,-1.939038092456989,-2.5415029637864577,-0.49005040307438114,0.1759220809379235,2.2874197856332463,1.572930289630999,-0.3581398227059296,-1.62384448403817,0.6592583333108432,1.7821924993334444,-0.750447042645426,0.1400604177072234,0.14209908354155554,-0.47902112394632623,-0.6520800954732491,1.449557229363371,-0.9341880663589894,-0.0033735821540732003,1.6839725668278178,-0.80167417597352,-0.04793020246834915,0.09595528408428887,-1.1445781650538283,-1.5436938679877243,-0.7214962735896032,0.10807477089481955,-0.7125924817954601,-1.6064750178348153,-1.7760321431416157,0.06514597094942023,-0.28991352705284174,-1.7661712502857412,-0.2281547649585156,-0.8170782649174775,0.3701822938287649,0.5160844691062552,0.8865842480813799,2.551320547927453,-0.7054422397636922,-2.7273936619735704,0.46334976280134393,-0.8751000107417185,-17.707092347793054
1.5491853328265799,1.1906677181921022,0.9495967438957176,0.7681207242484044,0.7522570394588373,1.6065789342855625,1.573836597718567,1.318656446734665,1.9098245575342545,0.5871896574559173,-0.48789578560848745,-0.7839763754312934,0.4644930208643021,0.3679278942039911,-0.5890710590170128,0.045162328206882214,0.25776695487476914,1.621442973440452,-0.7756104548454336,-0.4280439764840904,0.6869338143682799,0.12418066098482208,-1.6431270735341266,-0.4979418280798402,-0.9958209993631469,-1.4231305135757824,-0.6310066128139942,-0.020415777239851416,0.03220239341628187,0.8322061484624478,-0.40017536552996386,0.8336257361130767,-0.3581352806985806,-1.478816114199025,0.09706494894493525,0.4942110942814294,0.03396859134829997,0.011935874835639316,-0.22693945145940386,0.7621618907114509,0.6556100589184195,0.5813517075788326,-1.6470971324262567,-1.1248361465020058,-1.5227961318146555,1.214044227628934,2.5911578639386907,-0.9555548432100929,0.5864962971314547,-0.537526836503081,9.254877294586748
-1.635341704865405,-0.9688718840557451,-1.7199973681899836,-1.8330665050930066,-0.39686083672675476,-0.26082569462357386,-0.2959230863283009,-1.2446254704189925,-0.9543281458512679,-1.0662415037924344,0.3813087009638,-0.2344886014716267,0.872527217637643,-0.4553910698730077,0.6446987458485146,-0.7159274542186758,0.8846521765850633,0.35776089349084894,1.5755467103773544,-0.6869489509723936,-0.4787656603022746,-0.7231651826842505,0.39533007140684445,2.1270200123187024,0.3441263127377876,0.8308645235604923,-1.418712063848522,0.4978054510426654,0.4873306453988284,-0.04682750952958345,0.4318169987999176,0.5122946088539964,0.9287174163674331,-2.2143086628135458,-0.3891623400715928,0.0370660145581207,-2.420915421756175,-0.15347725124418884,-0.6643161097734245,-1.2268925668720387,-1.385193303163457,-1.053791365663439,1.6446248954963514,-0.3436006605281167,0.6403485223870936,-1.1717203632041562,0.3849660918932531,0.1363301218975327,1.0168383448825096,1.295095296541261,-9.591583451352644
1.2122513707123295,1.0562072062445143,1.8440236911510195,1.0350076826722434,-0.289298859392523,0.8230490250509195,0.23090872194729284,0.47336144399772945,0.4201655258245498,0.8509435334267125,0.05657855748935372,0.415032361308058,0.34409461984600576,-0.8495805470818248,-0.3508135299220237,-1.1060914083285196,-0.5943587645767485,-1.6428416692349146,-0.3784712795466376,0.6192586243927848,0.7498196443345779,-0.5268758024944615,0.09611207924010064,-0.6651649324833794,-0.4346353524912748,1.4799288171949834,-0.5347966434969478,-0.34843052190015056,0.6393773184429978,0.6299302275952502,0.6020121482326366,0.061067820120131656,-1.967010837779089,0.19027856640819915,1.4181963905990835,0.40901922649453837,1.6792093055135737,0.45412412470506347,-1.5152933078044462,-0.9166219704217428,0.49665164339513046,1.086836163919845,-0.6371094543048459,-0.09433655752692056,1.3174446041561025,1.2108123811666895,1.1591249545960998,-0.69638443868632,-0.37114641788969627,0.6372521606629765,4.531816912779954
-0.36756130133265974,-0.7034446318846549,0.09074027063678375,-0.019186300824546032,-0.2193228000603062,-0.22557232028052743,0.30727472110035986,-0.20841711835490231,-0.9529565994410645,-0.2816622861797977,-1.2995946900584232,1.1688952470812681,1.620379823276168,0.1255606470909568,0.41067247793806944,-0.4558951105390015,0.1970963440092769,0.6580315899795287,1.5293997100360286,0.2979233091749125,-0.06318283329680774,-0.306671547138898,0.2029294374503433,0.2998004250390232,-0.473489011754759,-0.3629428399956194,-0.00626031828982884,0.0680766864247281,1.1364392691255618,1.2357289960426265,-0.21880367056213176,1.4274282769367954,-1.3511342642788058,1.3376988866659154,-1.3918694615527956,0.09658550511489616,-2.2836898208463507,0.9829190876829356,0.5801859671212567,-0.7643968690768908,-0.5976330491612347,0.47961035108494054,-1.2905557922703577,-0.603503494180117,1.023324768340464,0.4222197582821115,-0.03670799485401861,-0.5190303421752215,0.5202902420536459,-1.5144109186704047,-2.9467206920343476
-1.6067854229272613,-1.7125023984915704,-1.4947670157469939,-1.3179408867303404,-0.9170494000544074,-1.3791298043670102,-1.682003963798173,-0.714912765251276,-1.2893562429142218,-1.1626921373551768,-1.420487263941685,-1.3399375275839156,-0.8130062280698206,-1.754125022950313,0.17662797918000103,-0.6107311200981984,2.3542780570389636,-1.136192579290478,1.1984521506017523,0.32952515275769617,-0.9048255136942707,-1.6257455117385364,0.7398811890730611,0.010896975625581248,0.7653470956198738,-0.03226881025274413,1.426671389390909,0.39110615784093,-0.3361848340227337,1.274734743464729,0.2961077789222842,1.002447701515377,0.6884355865267916,0.33698188799802153,0.21575308756112307,2.159049621687931,0.5175511516168472,0.15888660103373728,-0.17997015992932844,0.13792435198220646,1.3401905646565566,-0.17362648705135528,0.7766371644698933,0.919980575506314,-0.7906229009585226,0.523377183287469,-0.4606953599390883,-1.1909226056937419,-0.025203043924366456,0.01735909382318656,-11.248563248585162
